,City ID,City,Country,Lat,Lon,Date (UTC),Clouds (%),Humidity (%),Max Temp (F),Wind Speed (mph)
269,2094746,Kandrian,PG,-6.22,149.55,1600360741,24,88,77.86,12.2584108692
270,5848280,Kapaa,US,22.08,-159.32,1600360721,20,69,80.6,25.5234430689
271,372884,Kapoeta,SS,4.77,33.59,1600360742,13,36,86.23,13.5558339174
272,3356343,Karasburg,NA,-28.02,18.75,1600360742,0,22,65.1,6.4647458781000005
273,6620339,Karratha,AU,-20.74,116.85,1600360742,0,66,71.42,15.5690765784
274,2068655,Katherine,AU,-14.47,132.27,1600360742,35,54,84.2,25.5234430689
275,2112309,Katsuura,JP,35.13,140.3,1600360742,79,87,81.0,15.658554030000001
276,1267390,Kavaratti,IN,10.57,72.64,1600360743,94,81,82.15,43.172870397000004
277,2094342,Kavieng,PG,-2.57,150.8,1600360743,73,78,82.18,25.0089477222
278,5866063,Kenai,US,60.55,-151.26,1600360743,90,87,51.8,13.018969207800001
279,5991056,Kenora,CA,49.82,-94.43,1600360548,75,49,46.4,13.018969207800001
280,2618944,Kerteminde,DK,55.45,10.66,1600360743,55,67,59.0,15.5019684897
281,5554428,Ketchikan,US,55.34,-131.65,1600360511,20,93,55.4,13.018969207800001
282,610864,Khani,GE,41.96,42.96,1600360744,13,50,77.0,61.538117337900005
283,2039557,Khasan,RU,42.43,130.64,1600360744,78,75,59.47,13.6676807319
284,2022572,Khatanga,RU,71.97,102.5,1600360744,16,79,47.71,13.5110951916
285,2022304,Khorinsk,RU,52.17,109.77,1600360744,1,77,44.67,2.5053686448000003
286,2455290,Kidal,ML,18.44,1.41,1600360744,84,23,99.57,36.126521083499995
287,2094027,Kieta,PG,-6.22,155.63,1600360745,100,86,78.96,26.418217584900002
288,2314705,Kikwit,CD,-5.04,18.82,1600360745,100,83,74.86,2.7514316367
289,157429,Kilindoni,TZ,-7.91,39.67,1600360745,0,79,76.75,28.028811713699998
290,2963218,Kilrush,IE,52.64,-9.48,1600360745,40,73,69.8,13.018969207800001
291,2314302,Kinshasa,CD,-4.32,15.32,1600360621,75,88,75.2,10.513600563
292,2178753,Kirakira,SB,-10.45,161.92,1600360745,83,84,79.56,31.8316034067
293,212730,Kisangani,CD,0.52,25.2,1600360746,75,52,91.4,10.513600563
294,2334327,Kisi,NG,9.08,3.85,1600360746,74,87,78.13,10.3122762969
295,55671,Kismayo,SO,-0.36,42.55,1600360746,9,81,78.08,25.858983512400002
296,5993072,Kitimat,CA,54.05,-128.65,1600360646,3,93,54.0,2.8632784512000002
297,2093846,Kiunga,PG,-6.12,141.29,1600360746,100,98,74.35,1.0960987821000001
298,2618795,Klaksvík,FO,62.23,-6.59,1600360747,100,100,53.6,13.018969207800001
299,7671223,Kloulklubed,PW,7.04,134.26,1600360747,75,94,77.0,10.513600563
300,5866583,Saint Paul Harbor,US,57.79,-152.41,1600360747,75,71,50.0,13.018969207800001
301,1503037,Kodinsk,RU,58.69,99.18,1600360747,99,70,51.24,10.401753748500001
302,705433,Kolochava,UA,48.43,23.7,1600360747,91,83,59.18,14.2716535302
303,1513714,Kosonsoy,UZ,41.26,71.55,1600360748,75,34,68.0,56.549749411200004
304,1502073,Krasnosel'kup,RU,65.7,82.47,1600360508,77,85,48.15,32.0776663986
305,986717,Kruisfontein,ZA,-34.0,24.73,1600360748,0,75,59.0,4.4515032171
306,1735634,Kuching,MY,1.55,110.33,1600360674,20,94,77.0,5.5028632734
307,539389,Kulotino,RU,58.45,33.38,1600360748,95,90,45.79,8.94774516
308,2068110,Kununurra,AU,-15.77,128.73,1600360748,100,78,75.2,10.513600563
309,1519924,Kushmurun,KZ,52.45,64.63,1600360749,84,84,51.64,28.028811713699998
310,371745,Kutum,SD,14.2,24.67,1600360749,47,27,85.77,19.8192555294
